"","ci_n_avg_lows_rade","ci_n_avg_ups_rade","ci_h_avg_lows_rade","ci_h_avg_ups_rade","ci_c_avg_lows_rade","ci_c_avg_ups_rade","cs_avg_lows_rade","cs_avg_ups_rade","ci_n_avg_size_rade","ci_h_avg_size_rade","ci_c_avg_size_rade","cs_avg_size_rade","ci_n_miscov_rade","ci_h_miscov_rade","ci_c_miscov_rade","cs_miscov_rade","ci_n_avg_lows_unif","ci_n_avg_ups_unif","ci_h_avg_lows_unif","ci_h_avg_ups_unif","ci_c_avg_lows_unif","ci_c_avg_ups_unif","cs_avg_lows_unif","cs_avg_ups_unif","ci_n_avg_size_unif","ci_h_avg_size_unif","ci_c_avg_size_unif","cs_avg_size_unif","ci_n_miscov_unif","ci_h_miscov_unif","ci_c_miscov_unif","cs_miscov_unif"
"2950",-0.0290645054457912,0.0305128491650435,-0.0214403205054809,0.0228886642247331,-0.000312986926758875,0.00176133064601109,-0.0681870710502033,0.0696354147694555,0.0595773546108347,0.0443289847302139,0.00207431757276996,0.137822485819659,0.65,0.903,1,0.01,-0.0171633418733945,0.017232402334699,-0.0221299621344547,0.0221990225957592,-0.000564251782290385,0.000633312243594944,-0.0688767126791772,0.0689457731404817,0.0343957442080935,0.0443289847302139,0.00119756402588533,0.137822485819659,0.642,0.321,1,0
"2951",-0.0290690465894194,0.0304985547861407,-0.0214461044455291,0.0228756126422505,-0.000322064885646258,0.00175157308236757,-0.0681854496674251,0.0696149578641464,0.0595676013755602,0.0443217170877796,0.00207363796801383,0.137800407531572,0.65,0.903,1,0.01,-0.0171591604326332,0.0172306793924167,-0.022125099063998,0.0221966180237816,-0.000562821593782266,0.000634340553565772,-0.068864444285894,0.0689359632456775,0.0343898398250499,0.0443217170877796,0.00119716214734804,0.137800407531572,0.642,0.321,1,0
"2952",-0.0290696464571254,0.0304881977517829,-0.0214479508620298,0.0228665021566872,-0.000327203605134511,0.001745754899792,-0.0681798943490749,0.0695984456437323,0.0595578442089083,0.044314453018717,0.00207295850492651,0.137778339992807,0.65,0.903,1,0.01,-0.0171603774471691,0.0172239156123937,-0.0221254574267462,0.0221889955919708,-0.000566617357330801,0.000630155522555358,-0.0688574009137913,0.0689209390790159,0.0343842930595628,0.044314453018717,0.00119677287988616,0.137778339992807,0.642,0.321,1,0
"2953",-0.0290577944543811,0.0304902977309211,-0.0214373446217794,0.0228698478983194,-0.000319888111303542,0.00175239138784352,-0.0681618899590387,0.0695943932355787,0.0595480921853022,0.0443071925200988,0.00207227949914706,0.137756283194617,0.65,0.903,1,0.01,-0.0171528914905302,0.0172257285081447,-0.0221171777512422,0.0221900147688566,-0.000561771179709806,0.000634608197324293,-0.0688417230885015,0.068914560106116,0.0343786199986748,0.0443071925200988,0.0011963793770341,0.137756283194617,0.642,0.321,1,0
"2954",-0.0290577339947774,0.0304805967527204,-0.021438536415529,0.022861399173472,-0.00032436884295757,0.00174723160090058,-0.0681556871851604,0.0695785499431034,0.0595383307474977,0.0442999355890011,0.00207160044385815,0.137734237128264,0.65,0.903,1,0.01,-0.0171450536825777,0.0172275766953232,-0.0221087062881278,0.0221912293008733,-0.000556726003970951,0.000639249016716441,-0.0688258570577591,0.0689083800705046,0.0343726303779009,0.0442999355890011,0.00119597502068739,0.137734237128264,0.642,0.321,1,0
"2955",-0.0290537473387876,0.0304748344376743,-0.0214357975618082,0.0228568846606949,-0.000324917500662941,0.00174600459954965,-0.0681455573430655,0.0695666444419522,0.0595285817764619,0.0442926822225032,0.00207092210021259,0.137712201785018,0.65,0.903,1,0.01,-0.0171476090629433,0.0172194872997422,-0.0221104019928521,0.0221822802296511,-0.000561854220982254,0.000633732457781237,-0.0688201617741093,0.0688920400109083,0.0343670963626855,0.0442926822225032,0.00119558667876349,0.137712201785018,0.642,0.321,1,0
"2956",-0.0290602351899186,0.0304585985287075,-0.0214435345394495,0.0228418978782384,-0.000335940363561154,0.00173430370235002,-0.0681459069086858,0.0695442702474747,0.0595188337186261,0.0442854324176878,0.00207024406591118,0.13769017715616,0.65,0.903,1,0.01,-0.0171333537749249,0.0172280207391521,-0.0220953827267303,0.0221900496909575,-0.000550262499190511,0.00064492946341775,-0.0687977550959666,0.0688924220601939,0.034361374514077,0.0442854324176878,0.00119519196260826,0.13769017715616,0.642,0.321,1,0
"2957",-0.029059521312342,0.030449573668363,-0.0214440669078101,0.0228341192638311,-0.000339757138531177,0.00172980949455212,-0.0681390554384813,0.0695291077945023,0.059509094980705,0.0442781861716412,0.0020695666330833,0.137668163232984,0.65,0.903,1,0.01,-0.0171241419847181,0.0172316736611098,-0.0220853272476248,0.0221928589240164,-0.000543635699636511,0.000651167376028145,-0.068780315778296,0.0688878474546876,0.0343558156458279,0.0442781861716412,0.00119480307566466,0.137668163232984,0.642,0.321,1,0
"2958",-0.0290686236162839,0.0304307433415047,-0.0214544118781159,0.0228165316033367,-0.000353385062320436,0.00171550478754124,-0.0681420201407838,0.0695041398660046,0.0594993669577886,0.0442709434814526,0.00206888984986168,0.137646160006788,0.65,0.903,1,0.01,-0.017120659611306,0.0172295085531203,-0.0220810472698192,0.0221898962116335,-0.000542781162447237,0.000651630104261554,-0.068768655532487,0.0688775044743013,0.0343501681644264,0.0442709434814526,0.00119441126670879,0.137646160006788,0.642,0.321,1,0
"2959",-0.0290522046403564,0.0304374237378057,-0.0214392426233828,0.0228244617208321,-0.000341496939432796,0.00172671603688211,-0.0681194741857182,0.0695046932831676,0.059489628378162,0.0442637043442149,0.0020682129763149,0.137624167468886,0.65,0.903,1,0.01,-0.0171125008519573,0.0172320306830371,-0.0220720872565676,0.0221916170876473,-0.000537245082023054,0.0006567749131028,-0.068752318818903,0.0688718486499828,0.0343445315349944,0.0442637043442149,0.00119401999512585,0.137624167468886,0.642,0.321,1,0
"2960",-0.0290449464945483,0.0304349432255061,-0.0214332360130331,0.0228232327439909,-0.000338769822836993,0.00172876655379482,-0.0681060944398196,0.0694960911707775,0.0594798897200544,0.044256468757024,0.00206753637663181,0.137602185610597,0.651,0.903,1,0.01,-0.0170996689337513,0.0172390318026602,-0.0220585529440576,0.0221979158129665,-0.000527129632554515,0.000666492501463448,-0.0687314113708441,0.068870774239753,0.0343387007364114,0.044256468757024,0.00119362213401796,0.137602185610597,0.642,0.321,1,0
"2961",-0.0290468519237139,0.0304233225119492,-0.0214363830643721,0.0228128536526074,-0.000345195138716376,0.00172166572695167,-0.068101871917509,0.0694783425057443,0.0594701744356631,0.0442492367169795,0.00206686086566805,0.137580214423253,0.651,0.903,1,0.01,-0.017091381639228,0.0172416661144187,-0.0220494761208944,0.0221997605960851,-0.000521473069779391,0.000671757544970078,-0.0687149649740313,0.068865249449222,0.0343330477536467,0.0442492367169795,0.00119323061474947,0.137580214423253,0.642,0.321,1,0
"2962",-0.0290441749253857,0.0304162755460979,-0.0214349538002359,0.0228070544209481,-0.000347042354136259,0.00171914297484844,-0.0680930766387414,0.0694651772594536,0.0594604504714835,0.044242008221184,0.0020661853289847,0.137558253898195,0.651,0.903,1,0.01,-0.0170838322656476,0.0172434488384075,-0.0220411958242121,0.0222008123969719,-0.000516609366351666,0.000676225939111548,-0.0686993186627175,0.0688589352354774,0.0343272811040551,0.044242008221184,0.00119283530546321,0.137558253898195,0.642,0.321,1,0
"2963",-0.0290401996502525,0.0304105458292205,-0.0214322185438878,0.0228025647228558,-0.00034758227413176,0.00171792845309975,-0.0680829789239025,0.0694533251028705,0.0594507454794731,0.0442347832667435,0.00206551072723151,0.137536304026773,0.651,0.903,1,0.01,-0.0170878163625361,0.0172341743083824,-0.0220442126604486,0.0221905706062949,-0.000523049378285658,0.000669407324131972,-0.0686949730404634,0.0688413309863097,0.0343219906709186,0.0442347832667435,0.00119245670241763,0.137536304026773,0.642,0.321,1,0
"2964",-0.0290440500752757,0.0303969720471986,-0.0214373199394223,0.0227902419113452,-0.000355956895472528,0.00170887886739548,-0.0680807214142124,0.0694336433861354,0.0594410221224743,0.0442275618507675,0.00206483576286801,0.137514364800348,0.651,0.903,1,0.01,-0.0170845385764926,0.0172316923774146,-0.0220402040249227,0.0221873578258447,-0.000522454076046009,0.000669607876968001,-0.0686836054997129,0.0688307593006349,0.0343162309539072,0.0442275618507675,0.00119206195301401,0.137514364800348,0.642,0.321,1,0
"2965",-0.0290263614962977,0.0304049515746267,-0.0214208769460197,0.0227994670243487,-0.000342785746183865,0.00172137582451285,-0.0680569230659804,0.0694355131443094,0.0594313130709244,0.0442203439703684,0.00206416157069671,0.13749243621029,0.651,0.903,1,0.01,-0.0170829084394227,0.0172274749331449,-0.0220378887383231,0.0221824552320453,-0.000523548909404775,0.000668115403127028,-0.0686739348582837,0.068818501352006,0.0343103833725676,0.0442203439703684,0.0011916643125318,0.13749243621029,0.642,0.321,1,0
"2966",-0.0290223936140763,0.0303992288506179,-0.0214181471930603,0.0227949824296019,-0.000343326528739652,0.00172016176528125,-0.0680468415057186,0.0694236767422602,0.0594216224646941,0.0442131296226623,0.0020634882940209,0.137470518247979,0.651,0.903,1,0.01,-0.0170713425292292,0.0172336481540788,-0.0220254119989063,0.0221877176237559,-0.000514488502683706,0.00067679412753329,-0.0686541063115646,0.0688164119364142,0.034304990683308,0.0442131296226623,0.001191282630217,0.137470518247979,0.642,0.321,1,0
"2967",-0.0289962473812191,0.0304156863896992,-0.0213932398981441,0.0228126789066242,-0.000321688174900783,0.00174112718338089,-0.0680145859481625,0.0694340249566426,0.0594119337709183,0.0442059188047683,0.00206281535828167,0.137448610904805,0.651,0.903,1,0.01,-0.0170655689680862,0.0172337187735314,-0.0220188844996616,0.0221870343051068,-0.00051137026326326,0.000679520068708464,-0.06864023054968,0.0688083803551252,0.0342992877416176,0.0442059188047683,0.00119089033197172,0.137448610904805,0.642,0.321,1,0
"2968",-0.0289759795776029,0.0304262567213916,-0.0213742171850102,0.0228244943287989,-0.000305932624159912,0.00175620976794863,-0.0679882185141898,0.0694384956579785,0.0594022362989945,0.0441987115138091,0.00206214239210854,0.137426714172168,0.651,0.903,1,0.01,-0.0170568403712102,0.0172368570364638,-0.0220093474242777,0.0221893640895314,-0.000505242718617732,0.000685259383871369,-0.0686233487534574,0.068803365418711,0.0342936974076739,0.0441987115138091,0.0011905021024891,0.137426714172168,0.642,0.321,1,0
"2969",-0.028972029320203,0.0304205299720935,-0.0213715035475099,0.0228200041994004,-0.000306484879280317,0.0017549855311708,-0.0679781636947937,0.0694266643466841,0.0593925592922965,0.0441915077469103,0.00206147041045112,0.137404828041478,0.651,0.903,1,0.01,-0.0170583988439352,0.0172300349045841,-0.0220099358431307,0.0221815719037796,-0.000509244654593858,0.000680880715242729,-0.0686165959904145,0.0687882320510633,0.0342884337485192,0.0441915077469103,0.00119012536983659,0.137404828041478,0.642,0.321,1,0
"2970",-0.0289622047555768,0.0304206602785484,-0.0213629259891147,0.0228213815120864,-0.000301171290435776,0.00175962681340743,-0.0679622484905906,0.0694207040135622,0.0593828650341252,0.0441843075012011,0.0020607981038432,0.137382952504153,0.651,0.903,1,0.01,-0.017054037658356,0.0172288902830332,-0.0220047274382619,0.0221795800629392,-0.000507443881741825,0.000682296506419102,-0.0686040499397377,0.068778902564415,0.0342829279413892,0.0441843075012011,0.00118974038816093,0.137382952504153,0.642,0.321,1,0
"2971",-0.0289569624774377,0.0304162458650598,-0.0213589136930958,0.022818197080718,-0.000300421993406425,0.00175970538102857,-0.067950902082,0.0694101854696222,0.0593732083424975,0.0441771107738138,0.002060127374435,0.137361087551622,0.651,0.903,1,0.01,-0.0170595219915081,0.0172180633859961,-0.0220092846896629,0.0221678260841509,-0.000515409916597643,0.000673951311085662,-0.0686012730785671,0.0687598144730551,0.0342775853775043,0.0441771107738138,0.0011893612276833,0.137361087551622,0.642,0.321,1,0
"2972",-0.0289614816381786,0.0304020547414023,-0.0213646722293302,0.0228052453325539,-0.000309441642543653,0.00175001474576736,-0.0679493300360506,0.0693899031392743,0.0593635363795809,0.0441699175618841,0.00205945638831101,0.137339233175325,0.651,0.903,1,0.01,-0.0170650762735833,0.0172068626374474,-0.02201406559901,0.0221558519628741,-0.000523592657648127,0.000665379021512222,-0.0685987234057304,0.0687405097695944,0.0342719389110306,0.0441699175618841,0.00118897167916035,0.137339233175325,0.642,0.321,1,0
"2973",-0.0289464699385699,0.0304074074385699,-0.0213508951812754,0.0228118326812754,-0.000298924312390704,0.0017598618123907,-0.0679282259333544,0.0693891634333545,0.0593538773771398,0.0441627278625507,0.00205878612478141,0.137317389366709,0.651,0.903,1,0.01,-0.0170448867393684,0.0172217102160604,-0.0219929521929293,0.0221697756696214,-0.000505884687370606,0.000682708164062637,-0.0685702829450084,0.0687471064217005,0.0342665969554288,0.0441627278625507,0.00118859285143324,0.137317389366709,0.642,0.321,1,0
"2974",-0.0289451309856551,0.0303990847767387,-0.0213507939409361,0.0228047477320198,-0.000302081126125218,0.00175603491720885,-0.0679208011630745,0.0693747549541581,0.0593442157623938,0.0441555416729559,0.00205811604333407,0.137295556117233,0.651,0.903,1,0.01,-0.0170426744426871,0.0172184602019052,-0.0219898779568689,0.022165663716087,-0.000506212122613819,0.000681997881831939,-0.0685598851790072,0.0687356709382253,0.0342611346445922,0.0441555416729559,0.00118821000444576,0.137295556117233,0.642,0.321,1,0
"2975",-0.0289353231222275,0.0303992138183888,-0.0213422341470418,0.0228061248432032,-0.000296777470780865,0.00176066816694222,-0.0679049213611011,0.0693688120572624,0.0593345369406163,0.044148358990245,0.00205744563772308,0.137273733418364,0.651,0.903,1,0.01,-0.017042990111519,0.017212561876787,-0.0219893936124885,0.0221589653777565,-0.000509125687592588,0.000678697452860563,-0.0685520808265478,0.0687216525918157,0.0342555519883059,0.044148358990245,0.00118782314045315,0.137273733418364,0.642,0.321,1,0
"2976",-0.0289502522809618,0.0303746425248642,-0.0213583947838322,0.0227827850277346,-0.000316193266307144,0.00174058351020958,-0.0679137655088384,0.0693381557527408,0.059324894805826,0.0441411798115667,0.00205677677651673,0.137251921261579,0.651,0.903,1,0.01,-0.0170400893865745,0.0172094343418447,-0.0219859174281482,0.0221552623834185,-0.000509038014747016,0.000678382970017262,-0.0685412881531545,0.0687106331084247,0.0342495237284192,0.0441411798115667,0.00118742098476428,0.137251921261579,0.642,0.321,1,0
"2977",-0.0289430555800799,0.0303721843187015,-0.0213524376977257,0.0227815664363473,-0.000313489502900897,0.00174261824152248,-0.0679004954498725,0.0693296241884941,0.0593152398987813,0.0441340041340729,0.00205610774442338,0.137230119638367,0.651,0.903,1,0.01,-0.0170299992740531,0.0172139700117849,-0.0219750166981705,0.0221589874359024,-0.00050153233896565,0.000685503076697478,-0.0685230744503174,0.0687070451880492,0.0342439692858381,0.0441340041340729,0.00118703541566313,0.137230119638367,0.642,0.321,1,0
"2978",-0.0289449631786278,0.0303606277870126,-0.021355583673267,0.0227712482816517,-0.000319887291387309,0.0017355518997721,-0.0678963319659189,0.0693119965743037,0.0593055909656403,0.0441268319549187,0.00205543919115941,0.137208328540223,0.651,0.903,1,0.01,-0.0170303841590156,0.0172080468304252,-0.0219745846417546,0.0221522473131641,-0.000504493945719998,0.000682156617129572,-0.0685153329344065,0.0686929956058161,0.0342384309894408,0.0441268319549187,0.00118665056284957,0.137208328540223,0.642,0.321,1,0
"2979",-0.0289312783537958,0.0303646766643871,-0.0213431324803356,0.0227765307909269,-0.000310686524399269,0.00174408483499056,-0.0678765748240309,0.0693099731346223,0.0592959550181828,0.0441196632712624,0.00205477135938983,0.137186547958653,0.651,0.903,1,0.01,-0.0170215535644841,0.0172113022924811,-0.0219649572716327,0.0221547059996297,-0.000498257930973757,0.000688006658970748,-0.0684983996153281,0.0686881483433251,0.0342328558569652,0.0441196632712624,0.0011862645899445,0.137186547958653,0.642,0.321,1,0
"2980",-0.0289396917468352,0.030346642055377,-0.021352773885862,0.0227597241944037,-0.000323577000314599,0.00173052730885633,-0.0678789137883164,0.0692858640968581,0.0592863338022122,0.0441124980802657,0.00205410430917093,0.137164777885175,0.651,0.903,1,0.01,-0.0170193065936664,0.0172081980975434,-0.0219618032881944,0.0221506947920714,-0.000498497514826277,0.000687389018703292,-0.0684879431906488,0.0686768346945258,0.0342275046912098,0.0441124980802657,0.00118588653352957,0.137164777885175,0.642,0.321,1,0
"2981",-0.0289286096050932,0.0303480901245737,-0.0213429279298064,0.022762408449287,-0.000316978282434466,0.00173645880191499,-0.0678617688959158,0.0692812494153963,0.0592766997296668,0.0441053363790934,0.00205343708434945,0.137143018311312,0.651,0.903,1,0.01,-0.0170225135487392,0.0171993608025426,-0.021964244562645,0.0221410918164484,-0.000504325853158366,0.000681173106961699,-0.0684830855287544,0.0686599327825577,0.0342218743512818,0.0441053363790934,0.00118549896012007,0.137143018311312,0.642,0.321,1,0
"2982",-0.0289279236711438,0.0303391537912347,-0.0213434740224113,0.0227547041425022,-0.000320770209512987,0.00173200032960387,-0.0678550195542551,0.0692662496743459,0.0592670774623786,0.0440981781649135,0.00205277053911685,0.137121269228601,0.651,0.903,1,0.01,-0.0170143230078443,0.0172019984925181,-0.0219552513401199,0.0221429268247936,-0.000498719371496512,0.000686394856170275,-0.0684667968719636,0.0686544723566374,0.0342163215003624,0.0440981781649135,0.00118511422766679,0.137121269228601,0.642,0.321,1,0
"2983",-0.0289291696243237,0.0303282611233503,-0.0213459659679353,0.0227450574669619,-0.000326505959297623,0.00172559745832423,-0.0678502195647796,0.0692493110638062,0.059257430747674,0.0440910234348973,0.00205210341762185,0.137099530628586,0.651,0.903,1,0.01,-0.017010846289199,0.0171998148423551,-0.0219510274408706,0.0221399959940267,-0.000497878687369036,0.000686847240525178,-0.0684552810377149,0.068644249590871,0.0342106611315541,0.0440910234348973,0.00118472592789421,0.137099530628586,0.642,0.321,1,0
"2984",-0.0289427481065925,0.0303050575454508,-0.0213607813736804,0.0227230908125387,-0.00034456393812296,0.00170687337698122,-0.0678577465319813,0.0692200559708395,0.0592478056520433,0.0440838721862191,0.00205143731510418,0.137077802502821,0.651,0.903,1,0.01,-0.0170087754231309,0.0171965686098099,-0.02194803949977,0.0221358326864491,-0.000498278242107146,0.000686071428786205,-0.0684450046580709,0.0686327978447499,0.0342053440329408,0.0440838721862191,0.00118434967089335,0.137077802502821,0.642,0.321,1,0
"2985",-0.0289537209208654,0.0302844602204763,-0.021372992558223,0.0227037318578339,-0.000360016101597785,0.00169075540120868,-0.0678626727716294,0.0691934120712403,0.0592381811413417,0.0440767244160568,0.00205077150280646,0.13705608484287,0.651,0.903,1,0.01,-0.0170081068948473,0.0171914512984018,-0.0219466900062512,0.0221300344098057,-0.00050030646806023,0.000683650871614731,-0.0684363702196576,0.0686197146232121,0.034199558193249,0.0440767244160568,0.00118395733967496,0.13705608484287,0.642,0.321,1,0
"2986",-0.0289342259968188,0.0302943556564622,-0.0213547252309739,0.0227148548906173,-0.00034498858336972,0.00170511824301316,-0.0678371239903312,0.0691972536499747,0.059228581653281,0.0440695801215912,0.00205010682638288,0.137034377640306,0.651,0.903,1,0.01,-0.0169990626062605,0.017194691097668,-0.0219369758150919,0.0221326043064994,-0.000493968014915301,0.000689596506322818,-0.0684193745744492,0.0686150030658567,0.0341937537039284,0.0440695801215912,0.00118356452123812,0.137034377640306,0.642,0.321,1,0
"2987",-0.0289289951674654,0.0302899802614382,-0.0213507271030168,0.0227117121969896,-0.000344228546060079,0.00170521364003286,-0.0678258478963696,0.0691868329903424,0.0592189754289037,0.0440624393000064,0.00204944218609294,0.137012680886712,0.651,0.903,1,0.01,-0.0169972766734212,0.0171909033375719,-0.0219344063179279,0.0221280329820785,-0.000494776592208209,0.000688403256358884,-0.0684095271112806,0.0686031537754313,0.0341881800109931,0.0440624393000064,0.00118317984856709,0.137012680886712,0.642,0.321,1,0
"2988",-0.028923117224487,0.0302862529549697,-0.0213460831090035,0.0227092188394861,-0.000342821059092233,0.0017059567895749,-0.0678139294215988,0.0691770651520815,0.0592093701794567,0.0440553019484896,0.00204877784866713,0.13699099457368,0.651,0.903,1,0.01,-0.0169889283507222,0.0171934898810377,-0.021925370209087,0.0221299317394026,-0.000489113646527793,0.000693675176843337,-0.0683932165216824,0.0685977780519979,0.0341824182317599,0.0440553019484896,0.00118278882337113,0.13699099457368,0.642,0.321,1,0
"2989",-0.0289243763105882,0.0302754125800182,-0.0213485658974006,0.0226996021668306,-0.000348539169838491,0.00169957543926854,-0.0678091412116913,0.0691601774811214,0.0591997888906064,0.0440481680642312,0.00204811460910703,0.136969318692813,0.651,0.903,1,0.01,-0.0169854376985322,0.0171912400992303,-0.0219211828317666,0.0221269852324647,-0.000488298146811543,0.00069410054750962,-0.0683817581460573,0.0685875605467554,0.0341766777977625,0.0440481680642312,0.00118239869432116,0.136969318692813,0.642,0.321,1,0
"2990",-0.0289217441041183,0.0302684582510914,-0.021347161748726,0.0226938758956991,-0.000350368654761079,0.00169708280173421,-0.0678004695443736,0.0691471836913468,0.0591902023552097,0.044041037644425,0.00204745145649529,0.13694765323572,0.651,0.903,1,0.01,-0.0169811385192015,0.017190331700771,-0.0219159222314278,0.0221251154129972,-0.000486416986535067,0.000695610168104488,-0.0683692300270755,0.0685784232086449,0.0341714702199725,0.044041037644425,0.00118202715463956,0.13694765323572,0.642,0.321,1,0
"2991",-0.0289281728804584,0.0302524447251186,-0.0213548194208038,0.022679091265464,-0.000361258394633473,0.00168553023929367,-0.0678008631746819,0.0691251350193421,0.059180617605577,0.0440339106862678,0.00204678863392714,0.136925998194024,0.651,0.903,1,0.01,-0.0169755797641175,0.0171903182452437,-0.0219095861025708,0.022124324583697,-0.000483452337031285,0.000698190818157492,-0.0683556298564489,0.0685703683375751,0.0341658980093613,0.0440339106862678,0.00118164315518878,0.136925998194024,0.642,0.321,1,0
"2992",-0.0289249028385203,0.0302461580957186,-0.0213527659648806,0.0226740212220789,-0.000362435896579015,0.00168369115377733,-0.0677915491510777,0.069112804408276,0.0591710609342389,0.0440267871869595,0.00204612705035635,0.136904353559354,0.651,0.903,1,0.01,-0.0169679759367785,0.0171923878164655,-0.0219011876536363,0.0221255995333232,-0.000478424371848981,0.00070283625153592,-0.0683399708398334,0.0685643827195203,0.034160363753244,0.0440267871869595,0.0011812606233849,0.136904353559354,0.642,0.321,1,0
"2993",-0.0289054555710324,0.0302560377185098,-0.0213345424981129,0.0226851246455903,-0.000347441603722032,0.00169802375119939,-0.0677660685879358,0.0691166507354132,0.0591614932895422,0.0440196671437032,0.00204546535492142,0.136882719323349,0.652,0.903,1,0.01,-0.0169607093795081,0.0171942121251409,-0.0218930821990352,0.0221265849446681,-0.000473689340840884,0.000707192086473759,-0.0683246082888581,0.0685581110344909,0.034154921504649,0.0440196671437032,0.00118088142731464,0.136882719323349,0.642,0.321,1,0
"2994",-0.0288853725165478,0.0302665558337156,-0.0213156836182688,0.0226968669354366,-0.000331810351644099,0.0017129936688119,-0.0677399560802456,0.0691211393974134,0.0591519283502634,0.0440125505537054,0.002044804020456,0.136861095477659,0.652,0.903,1,0.01,-0.0169579658098897,0.017191623082468,-0.0218894466405635,0.0221231039131419,-0.000473424451070246,0.000707081723648596,-0.0683137191025403,0.0685473763751186,0.0341495888923577,0.0440125505537054,0.00118050617471884,0.136861095477659,0.642,0.321,1,0
"2995",-0.0288821149219151,0.0302602661824193,-0.0213136430768357,0.0226917943373399,-0.000332996152116156,0.00171114741262036,-0.0677306653767188,0.069108816637223,0.0591423811043344,0.0440054374141756,0.00204414356473651,0.136839482013942,0.652,0.903,1,0.01,-0.0169714517267982,0.017172448091703,-0.0219022205246354,0.0221032168895402,-0.000489561194476215,0.000690557559381029,-0.0683192428245185,0.0685202391894233,0.0341438998185012,0.0440054374141756,0.00118011875385724,0.136839482013942,0.642,0.321,1,0
"2996",-0.0288827416843885,0.0302501084049055,-0.0213154805009046,0.0226828472214216,-0.000338058608101682,0.00170542532861864,-0.0677252561016743,0.0690926228221912,0.059132850089294,0.0439983277223262,0.00204348393672033,0.136817878923865,0.652,0.903,1,0.01,-0.0169738620565952,0.0171645116381622,-0.0219038390703796,0.0220944886519466,-0.000494543769294794,0.000685193350861753,-0.0683136146711493,0.0685042642527162,0.0341383736947574,0.0439983277223262,0.00117973712015655,0.136817878923865,0.642,0.321,1,0
"2997",-0.0288859408343542,0.0302373620229847,-0.0213199001433714,0.0226713213320019,-0.000345701413082107,0.0016971226017126,-0.0677224325052383,0.0690738536938688,0.059123302857339,0.0439912214753733,0.00204282401479471,0.136796286199107,0.653,0.903,1,0.01,-0.0169610402948166,0.0171716881637296,-0.0218902868032301,0.0221009346721431,-0.000484351828024425,0.000694999696937439,-0.068292819165097,0.06850346703401,0.0341327284585462,0.0439912214753733,0.00117935152496186,0.136796286199107,0.642,0.321,1,0
"2998",-0.028876864593305,0.0302368904247548,-0.0213120464195429,0.0226720722509927,-0.000341069253414559,0.00170109508486435,-0.0677073389999516,0.0690673648314013,0.0591137550180598,0.0439841186705356,0.00204216433827891,0.136774703831353,0.653,0.903,1,0.01,-0.0169574217887449,0.0171697486105964,-0.021885895924342,0.0220982227461936,-0.000483321137421814,0.00069564795927337,-0.0682811885047507,0.0684935153266022,0.0341271703993413,0.0439841186705356,0.00117896909669518,0.136774703831353,0.642,0.321,1,0
"2999",-0.0288619843383911,0.0302422296579521,-0.0212983869927372,0.0226786323122982,-0.000330629921938509,0.00171087524149952,-0.067686443246369,0.06906668856593,0.0591042139963432,0.0439770193050353,0.00204150516343803,0.136753131812299,0.653,0.903,1,0.01,-0.0169606138700125,0.0171612696057876,-0.0218881817846301,0.0220888375204052,-0.000488970226038418,0.000689625961813542,-0.0682762380382619,0.0684768937740371,0.0341218834758001,0.0439770193050353,0.00117859618785196,0.136753131812299,0.642,0.321,1,0
"3000",-0.028865176810384,0.0302294878784704,-0.0213028061540056,0.0226671172220921,-0.000338267450134379,0.00170257851822086,-0.067683629532782,0.0690479406008685,0.0590946646888544,0.0439699233760976,0.00204084596835524,0.13673157013365,0.653,0.904,1,0.01,-0.01696278144034,0.0171537778620421,-0.0218894634771978,0.0220804598988999,-0.000493612860960748,0.000684609282662838,-0.0682702868559742,0.0684612832776763,0.0341165593023822,0.0439699233760976,0.00117822214362359,0.13673157013365,0.642,0.321,1,0
"3001",-0.0288528901706224,0.0302322450093321,-0.0212917380211206,0.0226710928598303,-0.000330416441997993,0.00170977128070767,-0.0676653319742061,0.0690446868129158,0.0590851351799545,0.0439628308809509,0.00204018772270566,0.136710018787122,0.653,0.904,1,0.01,-0.0169634401014109,0.0171475336647843,-0.0218893686587887,0.0220734622221622,-0.000496872831303676,0.000680966394677087,-0.0682629626118742,0.0684470561752476,0.0341109737661952,0.0439628308809509,0.00117783922598076,0.136710018787122,0.642,0.321,1,0
"3002",-0.0288496482924035,0.0302259785084628,-0.0212897058003836,0.022666036016443,-0.000331600127926377,0.00170793034398571,-0.0676560737741888,0.0690324039902481,0.0590756268008664,0.0439557418168266,0.00203953047191209,0.136688477764437,0.653,0.904,1,0.01,-0.0169601916328492,0.0171450796502194,-0.0218854268997282,0.0220703149170984,-0.000496282203811298,0.000681170221181451,-0.0682517948735333,0.0684366828909035,0.0341052712830686,0.0439557418168266,0.00117745242499275,0.136688477764437,0.642,0.321,1,0
"3003",-0.0288444680804525,0.0302216440959264,-0.0212857400827428,0.0226629160982166,-0.000330848627495722,0.00170802464296961,-0.0676448855209274,0.0690220615364013,0.059066112176379,0.0439486561809594,0.00203887327046533,0.136666947057329,0.653,0.904,1,0.01,-0.0169530262298345,0.017146684673495,-0.0218774988686494,0.0220711573123099,-0.000491706120429826,0.000685364564090314,-0.0682366443068341,0.0684303027504946,0.0340997109033295,0.0439486561809594,0.00117707068452014,0.136666947057329,0.643,0.321,1,0
